时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-01-24 00:00:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 00:00:00,5,报警,低炉温焚烧,报警
2025-01-24 00:00:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 00:00:00,5,预警,布袋除尘器压力损失偏低,预警
2025-01-24 00:00:00,5,报警,烟气中颗粒物（PM）排放超标,报警
2025-01-24 00:05:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 00:05:00,5,报警,低炉温焚烧,报警
2025-01-24 00:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 00:10:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 00:10:00,5,报警,低炉温焚烧,报警
2025-01-24 00:12:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 00:15:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 00:15:00,5,报警,低炉温焚烧,报警
2025-01-24 00:20:00,5,报警,低炉温焚烧,报警
2025-01-24 00:20:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 00:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 00:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 00:25:00,5,报警,低炉温焚烧,报警
2025-01-24 00:25:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 00:30:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 00:30:00,5,报警,低炉温焚烧,报警
2025-01-24 00:35:00,5,报警,低炉温焚烧,报警
2025-01-24 00:35:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 00:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 00:40:00,5,报警,低炉温焚烧,报警
2025-01-24 00:40:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 00:45:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 00:45:00,5,报警,低炉温焚烧,报警
2025-01-24 00:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 00:50:00,5,报警,低炉温焚烧,报警
2025-01-24 00:50:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 00:52:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 00:55:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 00:55:00,5,报警,低炉温焚烧,报警
2025-01-24 01:00:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 01:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 01:00:00,5,报警,低炉温焚烧,报警
2025-01-24 01:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 01:05:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 01:05:00,5,报警,低炉温焚烧,报警
2025-01-24 01:08:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 01:10:00,5,报警,低炉温焚烧,报警
2025-01-24 01:10:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 01:15:00,5,报警,低炉温焚烧,报警
2025-01-24 01:15:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 01:20:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 01:20:00,5,报警,低炉温焚烧,报警
2025-01-24 01:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 01:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 01:25:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 01:25:00,5,报警,低炉温焚烧,报警
2025-01-24 01:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 01:30:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 01:30:00,5,报警,低炉温焚烧,报警
2025-01-24 01:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 01:35:00,5,报警,低炉温焚烧,报警
2025-01-24 01:35:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 01:40:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 01:40:00,5,报警,低炉温焚烧,报警
2025-01-24 01:44:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 01:45:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 01:45:00,5,报警,低炉温焚烧,报警
2025-01-24 01:50:00,5,报警,低炉温焚烧,报警
2025-01-24 01:50:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 01:55:00,5,报警,低炉温焚烧,报警
2025-01-24 01:55:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 01:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 02:00:00,5,报警,低炉温焚烧,报警
2025-01-24 02:00:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 02:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 02:05:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 02:05:00,5,报警,低炉温焚烧,报警
2025-01-24 02:10:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 02:10:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 02:10:00,5,报警,低炉温焚烧,报警
2025-01-24 02:15:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 02:15:00,5,报警,低炉温焚烧,报警
2025-01-24 02:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 02:20:00,5,报警,低炉温焚烧,报警
2025-01-24 02:20:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 02:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 02:25:00,5,报警,低炉温焚烧,报警
2025-01-24 02:25:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 02:30:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 02:30:00,5,报警,低炉温焚烧,报警
2025-01-24 02:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 02:35:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 02:35:00,5,报警,低炉温焚烧,报警
2025-01-24 02:40:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 02:40:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 02:40:00,5,报警,低炉温焚烧,报警
2025-01-24 02:45:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 02:45:00,5,报警,低炉温焚烧,报警
2025-01-24 02:48:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 02:50:00,5,报警,低炉温焚烧,报警
2025-01-24 02:50:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 02:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 02:55:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 02:55:00,5,报警,低炉温焚烧,报警
2025-01-24 03:00:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 03:00:00,5,报警,低炉温焚烧,报警
2025-01-24 03:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 03:05:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 03:05:00,5,报警,低炉温焚烧,报警
2025-01-24 03:06:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 03:10:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 03:10:00,5,报警,低炉温焚烧,报警
2025-01-24 03:15:00,5,报警,低炉温焚烧,报警
2025-01-24 03:15:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 03:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 03:20:00,5,报警,低炉温焚烧,报警
2025-01-24 03:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 03:20:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 03:25:00,5,报警,低炉温焚烧,报警
2025-01-24 03:25:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 03:30:00,5,报警,低炉温焚烧,报警
2025-01-24 03:30:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 03:35:00,5,报警,低炉温焚烧,报警
2025-01-24 03:35:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 03:40:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 03:40:00,5,报警,低炉温焚烧,报警
2025-01-24 03:45:00,5,报警,低炉温焚烧,报警
2025-01-24 03:45:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 03:50:00,5,报警,低炉温焚烧,报警
2025-01-24 03:50:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 03:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 03:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 03:55:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 03:55:00,5,报警,低炉温焚烧,报警
2025-01-24 03:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 04:00:00,5,报警,低炉温焚烧,报警
2025-01-24 04:00:00,4,预警,烟气中二氧化硫（SO₂）浓度较高,预警
2025-01-24 04:00:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 04:02:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 04:05:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 04:05:00,5,报警,低炉温焚烧,报警
2025-01-24 04:10:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 04:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 04:10:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 04:10:00,5,报警,低炉温焚烧,报警
2025-01-24 04:15:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 04:15:00,5,报警,低炉温焚烧,报警
2025-01-24 04:20:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 04:20:00,5,报警,低炉温焚烧,报警
2025-01-24 04:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 04:25:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 04:25:00,5,报警,低炉温焚烧,报警
2025-01-24 04:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 04:30:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 04:30:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 04:30:00,5,报警,低炉温焚烧,报警
2025-01-24 04:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 04:35:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 04:35:00,5,报警,低炉温焚烧,报警
2025-01-24 04:40:00,5,报警,低炉温焚烧,报警
2025-01-24 04:40:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 04:45:00,5,报警,低炉温焚烧,报警
2025-01-24 04:45:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 04:50:00,5,报警,低炉温焚烧,报警
2025-01-24 04:50:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 04:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 04:55:00,5,报警,低炉温焚烧,报警
2025-01-24 04:55:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 05:00:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 05:00:00,5,报警,低炉温焚烧,报警
2025-01-24 05:05:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 05:05:00,5,报警,低炉温焚烧,报警
2025-01-24 05:10:00,5,报警,低炉温焚烧,报警
2025-01-24 05:10:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 05:15:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 05:15:00,5,报警,低炉温焚烧,报警
2025-01-24 05:18:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 05:20:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 05:20:00,5,报警,低炉温焚烧,报警
2025-01-24 05:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 05:25:00,5,报警,低炉温焚烧,报警
2025-01-24 05:25:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 05:28:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 05:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 05:30:00,5,报警,低炉温焚烧,报警
2025-01-24 05:30:00,5,预警,瞬时低炉温焚烧,预警
2025-01-24 05:34:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-24 05:35:00,5,预警,瞬时低炉温焚烧,预警
