时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-18 00:00:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 00:00:00,6,报警,烟气中氮氧化物（NOx）排放超标,报警
2025-06-18 00:00:00,6,报警,烟气中颗粒物（PM）排放超标,报警
2025-06-18 00:00:00,6,报警,低炉温焚烧,报警
2025-06-18 00:00:00,6,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-06-18 00:00:00,6,预警,烟气中氯化氢（HCl）浓度较高,预警
2025-06-18 00:00:00,6,预警,烟气中氮氧化物（NOx）浓度较高,预警
2025-06-18 00:00:00,6,报警,烟气中氯化氢（HCl）排放超标,报警
2025-06-18 00:00:00,6,预警,烟气中颗粒物（PM）浓度较高,预警
2025-06-18 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-18 00:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-06-18 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-18 00:00:00,6,报警,烟气中一氧化碳（CO）排放超标,报警
2025-06-18 00:05:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 00:05:00,6,报警,低炉温焚烧,报警
2025-06-18 00:10:00,6,报警,低炉温焚烧,报警
2025-06-18 00:10:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 00:15:00,6,报警,低炉温焚烧,报警
2025-06-18 00:15:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 00:20:00,6,报警,低炉温焚烧,报警
2025-06-18 00:20:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 00:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 00:25:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 00:25:00,6,报警,低炉温焚烧,报警
2025-06-18 00:30:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 00:30:00,6,报警,低炉温焚烧,报警
2025-06-18 00:35:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 00:35:00,6,报警,低炉温焚烧,报警
2025-06-18 00:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 00:40:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 00:40:00,6,报警,低炉温焚烧,报警
2025-06-18 00:45:00,6,报警,低炉温焚烧,报警
2025-06-18 00:45:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 00:48:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 00:50:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 00:50:00,6,报警,低炉温焚烧,报警
2025-06-18 00:55:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 00:55:00,6,报警,低炉温焚烧,报警
2025-06-18 00:56:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 01:00:00,6,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-06-18 01:00:00,6,预警,烟气中氯化氢（HCl）浓度较高,预警
2025-06-18 01:00:00,6,预警,烟气中氮氧化物（NOx）浓度较高,预警
2025-06-18 01:00:00,6,预警,烟气中颗粒物（PM）浓度较高,预警
2025-06-18 01:00:00,6,报警,低炉温焚烧,报警
2025-06-18 01:00:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 01:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 01:05:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 01:05:00,6,报警,低炉温焚烧,报警
2025-06-18 01:10:00,6,报警,低炉温焚烧,报警
2025-06-18 01:10:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 01:15:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 01:15:00,6,报警,低炉温焚烧,报警
2025-06-18 01:20:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 01:20:00,6,报警,低炉温焚烧,报警
2025-06-18 01:25:00,6,报警,低炉温焚烧,报警
2025-06-18 01:25:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 01:26:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 01:30:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 01:30:00,6,报警,低炉温焚烧,报警
2025-06-18 01:34:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 01:35:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 01:35:00,6,报警,低炉温焚烧,报警
2025-06-18 01:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-18 01:40:00,6,报警,低炉温焚烧,报警
2025-06-18 01:40:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 01:45:00,6,报警,低炉温焚烧,报警
2025-06-18 01:45:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 01:50:00,6,报警,低炉温焚烧,报警
2025-06-18 01:50:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 01:55:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 01:55:00,6,报警,低炉温焚烧,报警
2025-06-18 01:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 02:00:00,6,预警,烟气中氯化氢（HCl）浓度较高,预警
2025-06-18 02:00:00,6,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-06-18 02:00:00,6,报警,低炉温焚烧,报警
2025-06-18 02:00:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 02:00:00,6,预警,烟气中颗粒物（PM）浓度较高,预警
2025-06-18 02:00:00,6,预警,烟气中氮氧化物（NOx）浓度较高,预警
2025-06-18 02:05:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 02:05:00,6,报警,低炉温焚烧,报警
2025-06-18 02:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 02:10:00,6,报警,低炉温焚烧,报警
2025-06-18 02:10:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 02:12:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 02:15:00,6,报警,低炉温焚烧,报警
2025-06-18 02:15:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 02:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 02:20:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 02:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 02:20:00,6,报警,低炉温焚烧,报警
2025-06-18 02:25:00,6,报警,低炉温焚烧,报警
2025-06-18 02:25:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 02:30:00,6,报警,低炉温焚烧,报警
2025-06-18 02:30:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 02:35:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 02:35:00,6,报警,低炉温焚烧,报警
2025-06-18 02:36:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 02:40:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 02:40:00,6,报警,低炉温焚烧,报警
2025-06-18 02:45:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 02:45:00,6,报警,低炉温焚烧,报警
2025-06-18 02:50:00,6,报警,低炉温焚烧,报警
2025-06-18 02:50:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 02:55:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 02:55:00,6,报警,低炉温焚烧,报警
2025-06-18 02:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 03:00:00,6,预警,烟气中氯化氢（HCl）浓度较高,预警
2025-06-18 03:00:00,6,报警,低炉温焚烧,报警
2025-06-18 03:00:00,6,预警,烟气中颗粒物（PM）浓度较高,预警
2025-06-18 03:00:00,6,预警,烟气中氮氧化物（NOx）浓度较高,预警
2025-06-18 03:00:00,6,预警,烟气中一氧化碳（CO）浓度较高,预警
2025-06-18 03:00:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 03:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 03:05:00,6,报警,低炉温焚烧,报警
2025-06-18 03:05:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 03:10:00,6,报警,低炉温焚烧,报警
2025-06-18 03:10:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 03:15:00,6,报警,低炉温焚烧,报警
2025-06-18 03:15:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 03:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 03:20:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 03:20:00,6,报警,低炉温焚烧,报警
2025-06-18 03:25:00,6,报警,低炉温焚烧,报警
2025-06-18 03:25:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 03:30:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 03:30:00,6,报警,低炉温焚烧,报警
2025-06-18 03:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-18 03:35:00,6,预警,瞬时低炉温焚烧,预警
2025-06-18 03:35:00,6,报警,低炉温焚烧,报警
2025-06-18 03:40:00,6,报警,低炉温焚烧,报警
