时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-29 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 00:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-29 00:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 00:08:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-29 00:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 00:14:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-29 00:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 00:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 00:26:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-29 00:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 00:34:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 00:34:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-29 00:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-29 00:46:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-29 00:48:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 00:52:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-29 00:52:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 00:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 01:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-29 01:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 01:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 01:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 01:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 01:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-29 01:40:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 01:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-29 01:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 01:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 01:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-29 02:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-29 02:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-29 02:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-29 02:12:00,6,预警,焚烧炉出口氧含量偏高,预警
