时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-27 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 00:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 00:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 00:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 00:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 00:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 00:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 00:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 00:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 00:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 00:56:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 00:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 01:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 01:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 01:26:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 01:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 01:36:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 01:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 01:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 01:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 01:56:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 02:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 02:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 02:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 02:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 02:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 02:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 02:46:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 02:48:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 02:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 03:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 03:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 03:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 03:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 03:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 03:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 03:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 03:36:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 03:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 03:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 03:48:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 03:50:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 03:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 03:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 04:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 04:18:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 04:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 04:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 04:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 04:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 04:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 04:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 04:48:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 04:48:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 04:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 05:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 05:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 05:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 05:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 05:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 05:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 05:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 05:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 05:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 05:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 05:48:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 05:52:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 05:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 05:56:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 06:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 06:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 06:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 06:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 06:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 06:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 06:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 06:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 06:32:01,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 06:32:01,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 06:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 06:44:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 06:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 06:48:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 06:50:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 06:52:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 07:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 07:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 07:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 07:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 07:12:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 07:14:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 07:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 07:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 07:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 07:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 07:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 07:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 07:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 07:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 07:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 07:50:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 07:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 07:56:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 08:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 08:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 08:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 08:08:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 08:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 08:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 08:14:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 08:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 08:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 08:26:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 08:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 08:40:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 08:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 08:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 08:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 08:50:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 08:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 08:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 09:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 09:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 09:08:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 09:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 09:14:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 09:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 09:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 09:26:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 09:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 09:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 09:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 09:36:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 09:40:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 09:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 09:50:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-27 09:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-27 10:00:00,5,预警,焚烧炉出口氧含量偏低,预警
