时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-25 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 00:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 00:14:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 00:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 00:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 00:40:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 00:40:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 00:48:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 00:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 01:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 01:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 01:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 01:26:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 01:40:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 01:44:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 01:50:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 01:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 01:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 02:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 02:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 02:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 02:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 02:12:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 02:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 02:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 02:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 02:38:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 02:48:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 03:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 03:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 03:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 03:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 03:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 03:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 03:48:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 03:52:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 03:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 04:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 04:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 04:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 04:14:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 04:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 04:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 04:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 04:44:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 05:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 05:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 05:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 06:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 06:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 06:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 06:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 06:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 06:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 06:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 06:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 06:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-25 06:56:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 07:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 07:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 07:14:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 07:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-25 07:24:00,5,预警,焚烧炉出口氧含量偏低,预警
