时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-24 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 00:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 00:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 00:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 01:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 01:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 01:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 01:44:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 01:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 02:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 02:35:00,5,预警,瞬时低炉温焚烧,预警
2025-04-24 02:35:00,5,报警,低炉温焚烧,报警
2025-04-24 02:44:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 02:56:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 03:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 03:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 03:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 03:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 03:50:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 03:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 04:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 04:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 04:26:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 04:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 04:50:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 05:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 05:08:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 05:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 05:26:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 05:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 05:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 05:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 05:56:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 06:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 06:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 06:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 06:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 06:34:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 06:50:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 06:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 07:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 07:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 07:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 07:46:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 07:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 07:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 08:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 08:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 08:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 08:26:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 08:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 08:40:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 08:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 09:14:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 09:36:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 09:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 09:44:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 09:48:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 09:54:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 10:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 10:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 10:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 10:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 10:36:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 10:44:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 10:52:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 11:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 11:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 11:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 11:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 11:40:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 11:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 12:12:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 12:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 12:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 12:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 12:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 12:34:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 12:44:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 12:56:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 13:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 13:08:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 13:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 13:26:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 13:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 13:44:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 13:52:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 14:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 14:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 14:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 15:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 15:10:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 15:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 15:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 16:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 16:40:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 16:42:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 17:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 17:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 17:34:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 17:50:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 18:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 18:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-24 18:40:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 19:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 19:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 20:50:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 21:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 22:12:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 23:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-24 23:26:00,5,预警,焚烧炉出口氧含量偏低,预警
