时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-23 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 00:18:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 00:30:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 01:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 01:40:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 01:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 01:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 02:04:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 02:14:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 02:34:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 02:38:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 02:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 02:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 03:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-23 04:02:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 04:10:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 04:14:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 04:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 04:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 05:08:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 05:34:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 05:44:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 05:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 05:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 05:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 05:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 05:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 06:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 06:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 06:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 06:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 06:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 06:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 06:52:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-23 06:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 06:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 06:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 07:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 07:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 07:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-23 07:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 07:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-23 07:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 07:28:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-23 07:32:00,6,预警,焚烧炉出口氧含量偏高,预警
