时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-01 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 00:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 00:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 00:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 00:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 00:42:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 02:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 03:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 04:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 04:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-01 05:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 05:40:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 06:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 06:12:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 06:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 07:16:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 07:22:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 07:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 07:30:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 07:34:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 07:40:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 07:48:01,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 07:48:01,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 08:04:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 08:12:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 08:18:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 08:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 08:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 08:32:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 08:48:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 08:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 08:52:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 09:10:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 09:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 09:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 09:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 09:28:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 09:50:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 09:58:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 09:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 10:04:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 10:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 10:30:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 10:44:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 11:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 11:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 11:48:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 11:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 11:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 12:02:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 12:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 12:30:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 12:36:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 12:42:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 13:04:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 13:22:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 13:36:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 13:40:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 13:50:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-01 13:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-01 13:56:00,6,预警,焚烧炉出口氧含量偏高,预警
