时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-26 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 00:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 00:44:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 01:14:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 01:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 02:12:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 02:34:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 03:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-26 03:18:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 04:42:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 05:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-26 05:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 05:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 05:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 05:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 06:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-26 07:14:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 07:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 07:48:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 08:14:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 08:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 08:38:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 08:46:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 08:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 09:10:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 09:18:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 09:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 09:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 10:12:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 10:44:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-26 11:04:00,3,预警,焚烧炉出口氧含量偏高,预警
