时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-17 00:00:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 00:00:00,3,报警,低炉温焚烧,报警
2025-03-17 00:05:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 00:05:00,3,报警,低炉温焚烧,报警
2025-03-17 00:10:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 00:10:00,3,报警,低炉温焚烧,报警
2025-03-17 00:15:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 00:15:00,3,报警,低炉温焚烧,报警
2025-03-17 00:20:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 00:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 00:20:00,3,报警,低炉温焚烧,报警
2025-03-17 00:25:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 00:25:00,3,报警,低炉温焚烧,报警
2025-03-17 00:30:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 00:30:00,3,报警,低炉温焚烧,报警
2025-03-17 00:35:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 00:35:00,3,报警,低炉温焚烧,报警
2025-03-17 00:38:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 00:40:00,3,报警,低炉温焚烧,报警
2025-03-17 00:40:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 00:45:00,3,报警,低炉温焚烧,报警
2025-03-17 00:45:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 00:50:00,3,报警,低炉温焚烧,报警
2025-03-17 00:50:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 00:55:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 00:55:00,3,报警,低炉温焚烧,报警
2025-03-17 01:00:00,3,报警,低炉温焚烧,报警
2025-03-17 01:00:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 01:05:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 01:05:00,3,报警,低炉温焚烧,报警
2025-03-17 01:10:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 01:10:00,3,报警,低炉温焚烧,报警
2025-03-17 01:15:00,3,报警,低炉温焚烧,报警
2025-03-17 01:15:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 01:20:00,3,报警,低炉温焚烧,报警
2025-03-17 01:20:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 01:25:00,3,报警,低炉温焚烧,报警
2025-03-17 01:25:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 01:30:00,3,报警,低炉温焚烧,报警
2025-03-17 01:30:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 01:35:00,3,报警,低炉温焚烧,报警
2025-03-17 01:35:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 01:40:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 01:40:00,3,报警,低炉温焚烧,报警
2025-03-17 01:45:00,3,报警,低炉温焚烧,报警
2025-03-17 01:45:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 01:50:00,3,报警,低炉温焚烧,报警
2025-03-17 01:50:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 01:55:00,3,报警,低炉温焚烧,报警
2025-03-17 01:55:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 02:00:00,3,报警,低炉温焚烧,报警
2025-03-17 02:00:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 02:05:00,3,报警,低炉温焚烧,报警
2025-03-17 02:05:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 02:10:00,3,报警,低炉温焚烧,报警
2025-03-17 02:10:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 02:15:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 02:15:00,3,报警,低炉温焚烧,报警
2025-03-17 02:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-17 02:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 02:20:00,3,报警,低炉温焚烧,报警
2025-03-17 02:20:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 02:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-17 02:25:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 02:25:00,3,报警,低炉温焚烧,报警
2025-03-17 02:30:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 02:30:00,3,报警,低炉温焚烧,报警
2025-03-17 02:35:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 02:35:00,3,报警,低炉温焚烧,报警
2025-03-17 02:40:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 02:40:00,3,报警,低炉温焚烧,报警
2025-03-17 02:45:00,3,报警,低炉温焚烧,报警
2025-03-17 02:45:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 02:50:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 02:50:00,3,报警,低炉温焚烧,报警
2025-03-17 02:55:00,3,报警,低炉温焚烧,报警
2025-03-17 02:55:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 02:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 03:00:00,3,报警,低炉温焚烧,报警
2025-03-17 03:00:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 03:05:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 03:05:00,3,报警,低炉温焚烧,报警
2025-03-17 03:10:00,3,报警,低炉温焚烧,报警
2025-03-17 03:10:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 03:15:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 03:15:00,3,报警,低炉温焚烧,报警
2025-03-17 03:20:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 03:20:00,3,报警,低炉温焚烧,报警
2025-03-17 03:25:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 03:25:00,3,报警,低炉温焚烧,报警
2025-03-17 03:30:00,3,报警,低炉温焚烧,报警
2025-03-17 03:30:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 03:35:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 03:35:00,3,报警,低炉温焚烧,报警
2025-03-17 03:40:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 03:40:00,3,报警,低炉温焚烧,报警
2025-03-17 03:45:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 03:45:00,3,报警,低炉温焚烧,报警
2025-03-17 03:50:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 03:50:00,3,报警,低炉温焚烧,报警
2025-03-17 03:55:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 03:55:00,3,报警,低炉温焚烧,报警
2025-03-17 04:00:00,3,报警,低炉温焚烧,报警
2025-03-17 04:00:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 04:05:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 04:05:00,3,报警,低炉温焚烧,报警
2025-03-17 04:10:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 04:10:00,3,报警,低炉温焚烧,报警
2025-03-17 04:15:00,3,报警,低炉温焚烧,报警
2025-03-17 04:15:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 04:20:00,3,报警,低炉温焚烧,报警
2025-03-17 04:20:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 04:25:00,3,报警,低炉温焚烧,报警
2025-03-17 04:25:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 04:30:00,3,报警,低炉温焚烧,报警
2025-03-17 04:30:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 04:35:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 04:35:00,3,报警,低炉温焚烧,报警
2025-03-17 04:40:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 04:40:00,3,报警,低炉温焚烧,报警
2025-03-17 04:45:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 04:45:00,3,报警,低炉温焚烧,报警
2025-03-17 04:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 04:50:00,3,报警,低炉温焚烧,报警
2025-03-17 04:50:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 04:55:00,3,报警,低炉温焚烧,报警
2025-03-17 04:55:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 05:00:00,3,报警,低炉温焚烧,报警
2025-03-17 05:00:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 05:05:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 05:05:00,3,报警,低炉温焚烧,报警
2025-03-17 05:10:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 05:10:00,3,报警,低炉温焚烧,报警
2025-03-17 05:15:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 05:15:00,3,报警,低炉温焚烧,报警
2025-03-17 05:20:00,3,报警,低炉温焚烧,报警
2025-03-17 05:20:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 05:25:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 05:25:00,3,报警,低炉温焚烧,报警
2025-03-17 05:30:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 05:30:00,3,报警,低炉温焚烧,报警
2025-03-17 05:35:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 05:35:00,3,报警,低炉温焚烧,报警
2025-03-17 05:40:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 05:40:00,3,报警,低炉温焚烧,报警
2025-03-17 05:45:00,3,报警,低炉温焚烧,报警
2025-03-17 05:45:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 05:50:00,3,报警,低炉温焚烧,报警
2025-03-17 05:50:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 05:52:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 05:55:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 05:55:00,3,报警,低炉温焚烧,报警
2025-03-17 06:00:00,3,报警,低炉温焚烧,报警
2025-03-17 06:00:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 06:05:00,3,报警,低炉温焚烧,报警
2025-03-17 06:05:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 06:10:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 06:10:00,3,报警,低炉温焚烧,报警
2025-03-17 06:15:00,3,报警,低炉温焚烧,报警
2025-03-17 06:15:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 06:20:00,3,报警,低炉温焚烧,报警
2025-03-17 06:20:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 06:25:00,3,报警,低炉温焚烧,报警
2025-03-17 06:25:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 06:30:00,3,报警,低炉温焚烧,报警
2025-03-17 06:30:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 06:35:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 06:35:00,3,报警,低炉温焚烧,报警
2025-03-17 06:40:00,3,报警,低炉温焚烧,报警
2025-03-17 06:40:00,3,预警,瞬时低炉温焚烧,预警
2025-03-17 07:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-17 07:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 07:40:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 07:40:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-17 07:44:00,3,预警,布袋除尘器压力损失偏低,预警
2025-03-17 07:46:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-17 07:54:00,3,预警,布袋除尘器压力损失偏低,预警
2025-03-17 07:54:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 07:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-17 08:08:00,3,预警,布袋除尘器压力损失偏低,预警
2025-03-17 08:28:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 08:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-17 08:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 08:42:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 08:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 08:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 09:02:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 09:28:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-17 09:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 09:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 10:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 10:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 10:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 10:46:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 10:48:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 10:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 11:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 11:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 11:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 11:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-17 11:42:00,6,预警,焚烧炉出口氧含量偏高,预警
