时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-06-22 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 00:00:00,3,预警,氨逃逸偏高,预警
2025-06-22 00:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 00:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 00:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 00:26:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 00:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 00:38:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 00:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 00:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 01:00:00,3,预警,氨逃逸偏高,预警
2025-06-22 01:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 01:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-22 01:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 01:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 01:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-22 01:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 01:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 01:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-22 01:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 01:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-22 01:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 02:00:00,3,预警,氨逃逸偏高,预警
2025-06-22 02:08:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-22 02:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 02:26:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 02:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 02:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 03:00:00,3,预警,氨逃逸偏高,预警
2025-06-22 03:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-06-22 03:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 03:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 03:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 03:40:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 03:48:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 03:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 04:00:00,3,预警,氨逃逸偏高,预警
2025-06-22 04:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-06-22 04:08:00,5,预警,焚烧炉出口氧含量偏低,预警
