时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-02-06 00:00:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-02-06 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-02-06 00:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-02-06 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-02-06 00:00:00,4,报警,低炉温焚烧,报警
2025-02-06 00:00:00,6,预警,布袋除尘器压力损失偏低,预警
2025-02-06 00:00:00,4,预警,布袋除尘器压力损失偏低,预警
2025-02-06 00:05:00,4,报警,低炉温焚烧,报警
2025-02-06 00:05:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 00:10:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 00:10:00,4,报警,低炉温焚烧,报警
2025-02-06 00:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-02-06 00:15:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 00:15:00,4,报警,低炉温焚烧,报警
2025-02-06 00:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-02-06 00:18:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-02-06 00:20:00,4,报警,低炉温焚烧,报警
2025-02-06 00:20:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 00:25:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 00:25:00,4,报警,低炉温焚烧,报警
2025-02-06 00:30:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 00:30:00,4,报警,低炉温焚烧,报警
2025-02-06 00:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-02-06 00:35:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 00:35:00,4,报警,低炉温焚烧,报警
2025-02-06 00:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-02-06 00:40:00,4,报警,低炉温焚烧,报警
2025-02-06 00:40:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 00:44:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-02-06 00:45:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 00:45:00,4,报警,低炉温焚烧,报警
2025-02-06 00:50:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 00:50:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-02-06 00:50:00,4,报警,低炉温焚烧,报警
2025-02-06 00:55:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 00:55:00,4,报警,低炉温焚烧,报警
2025-02-06 00:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-02-06 01:00:00,4,报警,低炉温焚烧,报警
2025-02-06 01:00:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 01:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-02-06 01:05:00,4,报警,低炉温焚烧,报警
2025-02-06 01:05:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 01:08:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-02-06 01:10:00,4,报警,低炉温焚烧,报警
2025-02-06 01:10:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 01:14:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-02-06 01:15:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 01:15:00,4,报警,低炉温焚烧,报警
2025-02-06 01:20:00,4,报警,低炉温焚烧,报警
2025-02-06 01:20:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 01:25:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 01:25:00,4,报警,低炉温焚烧,报警
2025-02-06 01:30:00,4,报警,低炉温焚烧,报警
2025-02-06 01:30:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 01:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-02-06 01:35:00,4,报警,低炉温焚烧,报警
2025-02-06 01:35:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 01:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-02-06 01:40:00,4,报警,低炉温焚烧,报警
2025-02-06 01:40:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 01:42:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-02-06 01:45:00,4,报警,低炉温焚烧,报警
2025-02-06 01:45:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 01:50:00,4,报警,低炉温焚烧,报警
2025-02-06 01:50:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 01:55:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 01:55:00,4,报警,低炉温焚烧,报警
2025-02-06 01:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-02-06 02:00:00,4,报警,低炉温焚烧,报警
2025-02-06 02:00:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 02:05:00,4,报警,低炉温焚烧,报警
2025-02-06 02:05:00,6,报警,低炉温焚烧,报警
2025-02-06 02:05:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 02:05:00,6,预警,瞬时低炉温焚烧,预警
2025-02-06 02:10:00,6,预警,瞬时低炉温焚烧,预警
2025-02-06 02:10:00,4,报警,低炉温焚烧,报警
2025-02-06 02:10:00,6,报警,低炉温焚烧,报警
2025-02-06 02:10:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 02:15:00,4,报警,低炉温焚烧,报警
2025-02-06 02:15:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 02:15:00,6,报警,低炉温焚烧,报警
2025-02-06 02:15:00,6,预警,瞬时低炉温焚烧,预警
2025-02-06 02:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-02-06 02:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-02-06 02:20:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 02:20:00,6,预警,瞬时低炉温焚烧,预警
2025-02-06 02:20:00,4,报警,低炉温焚烧,报警
2025-02-06 02:20:00,6,报警,低炉温焚烧,报警
2025-02-06 02:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-02-06 02:25:00,4,预警,瞬时低炉温焚烧,预警
2025-02-06 02:25:00,6,报警,低炉温焚烧,报警
2025-02-06 02:25:00,6,预警,瞬时低炉温焚烧,预警
2025-02-06 02:25:00,4,报警,低炉温焚烧,报警
2025-02-06 02:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-02-06 02:30:00,4,报警,低炉温焚烧,报警
