时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-22 08:12:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-22 08:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-22 08:28:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 08:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 09:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 09:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 09:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 09:26:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 09:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 09:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 09:42:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 09:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 09:48:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-22 09:48:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 09:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 09:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 09:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-22 10:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 10:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-22 10:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 11:02:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 11:08:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-22 11:14:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 11:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 11:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 11:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-22 11:34:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 11:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 11:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 12:12:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 12:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 12:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 12:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 12:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 13:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 13:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-22 13:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 13:38:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 13:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 14:00:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 14:12:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-22 14:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 14:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-22 14:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 14:40:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 14:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 14:48:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 14:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 14:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-22 14:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 15:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 16:10:00,5,报警,低炉温焚烧,报警
2025-03-22 16:10:00,5,预警,瞬时低炉温焚烧,预警
2025-03-22 16:15:00,5,预警,瞬时低炉温焚烧,预警
2025-03-22 16:15:00,5,报警,低炉温焚烧,报警
2025-03-22 16:20:00,5,预警,瞬时低炉温焚烧,预警
2025-03-22 16:20:00,5,报警,低炉温焚烧,报警
2025-03-22 16:25:00,5,预警,瞬时低炉温焚烧,预警
2025-03-22 16:25:00,5,报警,低炉温焚烧,报警
2025-03-22 16:30:00,5,报警,低炉温焚烧,报警
2025-03-22 16:30:00,5,预警,瞬时低炉温焚烧,预警
2025-03-22 16:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 16:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 17:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 17:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 17:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-22 19:50:00,5,预警,瞬时低炉温焚烧,预警
2025-03-22 19:50:00,5,报警,低炉温焚烧,报警
2025-03-22 19:55:00,5,报警,低炉温焚烧,报警
2025-03-22 19:55:00,5,预警,瞬时低炉温焚烧,预警
2025-03-22 22:12:00,3,预警,焚烧炉出口氧含量偏高,预警
