时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-02 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 00:02:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 00:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 00:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 00:54:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 01:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 01:24:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-02 01:28:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-02 01:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 01:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-02 01:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-02 01:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-02 01:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 01:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 02:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 02:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 02:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 02:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-02 02:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 03:04:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 03:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 03:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-02 03:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 03:30:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 03:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 03:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-02 03:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 03:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 03:40:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 03:42:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 03:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 03:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-02 03:54:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 04:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 04:14:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 04:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 04:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 04:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-02 04:34:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-02 04:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 04:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-02 04:40:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 04:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 04:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 04:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 05:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 05:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-02 05:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 05:28:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 05:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-02 05:46:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-02 05:52:00,3,预警,焚烧炉出口氧含量偏高,预警
