时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-01-14 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 00:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 00:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 00:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 00:42:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 00:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 00:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 01:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-14 01:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 01:18:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 01:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 01:48:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 01:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 02:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 02:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 02:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 03:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 03:46:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 03:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 04:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 04:14:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 04:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 05:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 07:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 07:10:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-14 07:20:00,3,预警,焚烧炉出口氧含量偏高,预警
