时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-12 00:00:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 00:00:00,5,报警,低炉温焚烧,报警
2025-04-12 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 00:00:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 00:00:00,5,预警,布袋除尘器压力损失偏低,预警
2025-04-12 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 00:05:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 00:05:00,5,报警,低炉温焚烧,报警
2025-04-12 00:10:00,5,报警,低炉温焚烧,报警
2025-04-12 00:10:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 00:15:00,5,报警,低炉温焚烧,报警
2025-04-12 00:15:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 00:20:00,5,报警,低炉温焚烧,报警
2025-04-12 00:20:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 00:25:00,5,报警,低炉温焚烧,报警
2025-04-12 00:25:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 00:30:00,5,报警,低炉温焚烧,报警
2025-04-12 00:30:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 00:35:00,5,报警,低炉温焚烧,报警
2025-04-12 00:35:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 00:40:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 00:40:00,5,报警,低炉温焚烧,报警
2025-04-12 00:45:00,5,报警,低炉温焚烧,报警
2025-04-12 00:45:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 00:50:00,5,报警,低炉温焚烧,报警
2025-04-12 00:50:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 00:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 00:55:00,5,报警,低炉温焚烧,报警
2025-04-12 00:55:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 01:00:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 01:00:00,5,报警,低炉温焚烧,报警
2025-04-12 01:05:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 01:05:00,5,报警,低炉温焚烧,报警
2025-04-12 01:10:00,5,报警,低炉温焚烧,报警
2025-04-12 01:10:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 01:15:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 01:15:00,5,报警,低炉温焚烧,报警
2025-04-12 01:18:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-12 01:20:00,5,报警,低炉温焚烧,报警
2025-04-12 01:20:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 01:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 01:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 01:25:00,5,报警,低炉温焚烧,报警
2025-04-12 01:25:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 01:30:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 01:30:00,5,报警,低炉温焚烧,报警
2025-04-12 01:35:00,5,报警,低炉温焚烧,报警
2025-04-12 01:35:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 01:40:00,5,报警,低炉温焚烧,报警
2025-04-12 01:40:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 01:40:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-12 01:45:00,5,报警,低炉温焚烧,报警
2025-04-12 01:45:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 01:50:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 01:50:00,5,报警,低炉温焚烧,报警
2025-04-12 01:50:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-12 01:55:00,5,报警,低炉温焚烧,报警
2025-04-12 01:55:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 02:00:00,5,报警,低炉温焚烧,报警
2025-04-12 02:00:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 02:05:00,5,报警,低炉温焚烧,报警
2025-04-12 02:05:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 02:10:00,5,报警,低炉温焚烧,报警
2025-04-12 02:10:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 02:15:00,5,报警,低炉温焚烧,报警
2025-04-12 02:15:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 02:20:00,5,报警,低炉温焚烧,报警
2025-04-12 02:20:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 02:25:00,5,报警,低炉温焚烧,报警
2025-04-12 02:25:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 02:30:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 02:30:00,5,报警,低炉温焚烧,报警
2025-04-12 02:34:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-12 02:35:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 02:35:00,5,报警,低炉温焚烧,报警
2025-04-12 02:40:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 02:40:00,5,报警,低炉温焚烧,报警
2025-04-12 02:45:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 02:45:00,5,报警,低炉温焚烧,报警
2025-04-12 02:50:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 02:50:00,5,报警,低炉温焚烧,报警
2025-04-12 02:55:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 02:55:00,5,报警,低炉温焚烧,报警
2025-04-12 02:56:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-12 03:00:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 03:00:00,5,报警,低炉温焚烧,报警
2025-04-12 03:05:00,5,报警,低炉温焚烧,报警
2025-04-12 03:05:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 03:10:00,5,报警,低炉温焚烧,报警
2025-04-12 03:10:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 03:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 03:15:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 03:15:00,5,报警,低炉温焚烧,报警
2025-04-12 03:20:00,5,报警,低炉温焚烧,报警
2025-04-12 03:20:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 03:24:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-12 03:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 03:25:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 03:25:00,5,报警,低炉温焚烧,报警
2025-04-12 03:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-12 03:30:00,5,报警,低炉温焚烧,报警
2025-04-12 03:30:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 03:30:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-12 03:35:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 03:35:00,5,报警,低炉温焚烧,报警
2025-04-12 03:38:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-12 03:40:00,5,报警,低炉温焚烧,报警
2025-04-12 03:40:00,5,预警,瞬时低炉温焚烧,预警
2025-04-12 03:42:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-12 03:45:00,5,报警,低炉温焚烧,报警
