时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-03 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 00:26:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 00:28:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 00:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 01:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 01:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 01:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 01:38:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 01:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 01:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 02:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 03:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 03:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 03:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 03:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 04:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 04:08:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-03 04:12:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-03 04:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 04:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 04:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 05:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 05:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 05:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 05:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 05:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 05:38:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-03 05:48:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 05:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 06:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 06:56:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 06:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 06:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 07:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 07:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 07:40:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 08:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 08:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 08:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 09:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 09:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 09:38:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 09:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 09:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 09:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 10:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 10:12:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-03 10:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 10:26:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-03 11:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 11:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 11:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 11:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 12:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 12:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 12:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 12:10:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 12:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 12:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 12:48:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 12:52:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 13:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 13:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 13:08:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-03 13:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 13:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 13:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 13:52:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 14:00:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 14:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 14:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 14:46:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 15:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 15:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 15:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 15:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 15:26:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 15:34:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 15:56:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 16:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 16:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 16:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 16:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 16:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 16:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 16:34:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 16:40:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 16:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 16:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 16:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 17:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 17:34:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-03 17:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 18:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 18:48:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 18:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 19:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 19:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 19:38:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 19:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 21:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 21:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 22:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 22:30:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 22:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 22:44:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 22:48:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 22:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 22:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 23:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-03 23:16:00,6,预警,焚烧炉出口氧含量偏高,预警
