时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-04 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 00:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 00:06:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 00:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 00:44:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 00:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 01:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 01:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 01:30:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-04 01:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 02:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 02:06:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 02:14:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 02:14:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 02:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 02:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 03:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 03:08:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 03:08:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 03:12:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 03:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 03:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 03:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 03:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 04:02:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 04:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 04:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 04:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 04:40:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 04:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 04:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 05:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 05:18:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 05:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 05:30:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 05:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 05:36:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 05:42:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 05:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 06:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 06:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 06:08:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 06:08:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 06:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 06:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 07:04:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-04 07:08:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 07:30:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 07:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 07:46:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 07:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 08:40:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 08:54:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 08:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 09:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 09:52:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 09:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 10:12:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 10:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 10:44:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 11:01:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-04 11:06:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-04 11:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 11:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 11:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 11:44:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-04 12:44:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 12:56:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-04 13:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-04 13:22:00,5,预警,布袋除尘器压力损失偏高,预警
2025-03-04 13:26:00,6,预警,焚烧炉出口氧含量偏高,预警
