时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-28 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 00:24:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 00:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 03:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 04:48:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 05:12:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 05:32:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 05:34:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 05:36:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 05:40:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 05:48:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 05:52:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 05:56:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 06:46:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 07:04:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 07:32:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 08:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 08:32:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 08:36:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 08:56:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 10:04:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 10:16:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 10:46:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 12:10:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 12:16:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 14:32:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 14:44:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 16:18:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 16:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 17:00:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 17:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 17:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-28 17:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 18:30:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 19:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-28 19:06:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 19:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-28 19:26:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 19:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 19:50:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 20:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 20:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 20:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-28 20:34:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-28 20:36:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 21:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 21:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-28 21:28:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 21:36:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 21:44:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-28 23:12:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 23:18:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 23:18:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 23:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 23:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 23:40:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-28 23:46:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-28 23:52:00,5,预警,焚烧炉出口氧含量偏高,预警
