时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-01-09 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 00:00:00,3,预警,氨逃逸偏高,预警
2025-01-09 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 00:14:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 00:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-09 00:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 00:42:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 00:48:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-09 00:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 00:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 01:00:00,3,预警,氨逃逸偏高,预警
2025-01-09 01:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 01:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 01:26:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-09 01:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 01:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 01:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-09 02:00:00,3,预警,氨逃逸偏高,预警
2025-01-09 02:04:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 02:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 02:14:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-09 02:18:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 02:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 02:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 02:36:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-09 02:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-09 02:46:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 02:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-09 02:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-09 02:58:00,6,预警,焚烧炉出口氧含量偏高,预警
