时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-25 00:00:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 00:00:00,6,报警,低炉温焚烧,报警
2025-05-25 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-05-25 00:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 00:00:00,6,预警,布袋除尘器压力损失偏低,预警
2025-05-25 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-05-25 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-05-25 00:05:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 00:05:00,6,报警,低炉温焚烧,报警
2025-05-25 00:10:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 00:10:00,6,报警,低炉温焚烧,报警
2025-05-25 00:15:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 00:15:00,6,报警,低炉温焚烧,报警
2025-05-25 00:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 00:20:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 00:20:00,6,报警,低炉温焚烧,报警
2025-05-25 00:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 00:25:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 00:25:00,6,报警,低炉温焚烧,报警
2025-05-25 00:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 00:30:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 00:30:00,6,报警,低炉温焚烧,报警
2025-05-25 00:35:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 00:35:00,6,报警,低炉温焚烧,报警
2025-05-25 00:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 00:40:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 00:40:00,6,报警,低炉温焚烧,报警
2025-05-25 00:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 00:45:00,6,报警,低炉温焚烧,报警
2025-05-25 00:45:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 00:50:00,6,报警,低炉温焚烧,报警
2025-05-25 00:50:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 00:55:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 00:55:00,6,报警,低炉温焚烧,报警
2025-05-25 01:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 01:00:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 01:00:00,6,报警,低炉温焚烧,报警
2025-05-25 01:04:00,4,预警,布袋除尘器压力损失偏高,预警
2025-05-25 01:05:00,6,报警,低炉温焚烧,报警
2025-05-25 01:05:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 01:10:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 01:10:00,6,报警,低炉温焚烧,报警
2025-05-25 01:12:00,4,预警,布袋除尘器压力损失偏高,预警
2025-05-25 01:12:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 01:15:00,6,报警,低炉温焚烧,报警
2025-05-25 01:15:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 01:20:00,6,报警,低炉温焚烧,报警
2025-05-25 01:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 01:20:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 01:25:00,6,报警,低炉温焚烧,报警
2025-05-25 01:25:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 01:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 01:30:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 01:30:00,6,报警,低炉温焚烧,报警
2025-05-25 01:35:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 01:35:00,6,报警,低炉温焚烧,报警
2025-05-25 01:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 01:40:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 01:40:00,6,报警,低炉温焚烧,报警
2025-05-25 01:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 01:45:00,6,报警,低炉温焚烧,报警
2025-05-25 01:45:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 01:50:00,6,报警,低炉温焚烧,报警
2025-05-25 01:50:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 01:55:00,6,报警,低炉温焚烧,报警
2025-05-25 01:55:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 01:56:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 02:00:00,6,报警,低炉温焚烧,报警
2025-05-25 02:00:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 02:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 02:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 02:05:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 02:05:00,6,报警,低炉温焚烧,报警
2025-05-25 02:10:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 02:10:00,6,报警,低炉温焚烧,报警
2025-05-25 02:12:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 02:15:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 02:15:00,6,报警,低炉温焚烧,报警
2025-05-25 02:20:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 02:20:00,6,报警,低炉温焚烧,报警
2025-05-25 02:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 02:25:00,6,报警,低炉温焚烧,报警
2025-05-25 02:25:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 02:30:00,6,报警,低炉温焚烧,报警
2025-05-25 02:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 02:30:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 02:35:00,6,报警,低炉温焚烧,报警
2025-05-25 02:35:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 02:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 02:40:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 02:40:00,6,报警,低炉温焚烧,报警
2025-05-25 02:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 02:45:00,6,报警,低炉温焚烧,报警
2025-05-25 02:45:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 02:48:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 02:50:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 02:50:00,6,报警,低炉温焚烧,报警
2025-05-25 02:55:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 02:55:00,6,报警,低炉温焚烧,报警
2025-05-25 03:00:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 03:00:00,6,报警,低炉温焚烧,报警
2025-05-25 03:05:00,6,报警,低炉温焚烧,报警
2025-05-25 03:05:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 03:10:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 03:10:00,6,报警,低炉温焚烧,报警
2025-05-25 03:15:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 03:15:00,6,报警,低炉温焚烧,报警
2025-05-25 03:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 03:20:00,6,报警,低炉温焚烧,报警
2025-05-25 03:20:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 03:25:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 03:25:00,6,报警,低炉温焚烧,报警
2025-05-25 03:30:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 03:30:00,6,报警,低炉温焚烧,报警
2025-05-25 03:35:00,6,报警,低炉温焚烧,报警
2025-05-25 03:35:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 03:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 03:40:00,6,报警,低炉温焚烧,报警
2025-05-25 03:40:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 03:45:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 03:45:00,6,报警,低炉温焚烧,报警
2025-05-25 03:50:00,6,报警,低炉温焚烧,报警
2025-05-25 03:50:00,6,预警,瞬时低炉温焚烧,预警
2025-05-25 03:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-25 03:55:00,6,报警,低炉温焚烧,报警
