时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-08 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 00:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 00:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 01:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 03:48:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 03:52:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 05:12:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 05:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 06:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 06:30:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-08 07:14:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 08:00:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-08 08:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 08:28:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-08 08:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 08:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 09:54:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 10:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 11:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 13:00:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 13:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 13:42:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-08 13:50:00,4,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 13:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 13:58:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 14:02:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 14:06:00,4,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 14:10:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 14:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 14:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 14:48:00,3,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 15:02:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 15:04:00,3,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 15:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 15:12:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 15:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 16:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 16:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 16:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 17:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 17:34:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-08 17:38:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 17:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 18:52:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 19:02:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-08 19:06:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-08 19:24:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-08 19:26:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 19:30:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-08 19:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 19:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 20:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 20:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 20:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-08 21:36:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 22:36:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-08 22:50:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-08 23:16:00,4,预警,布袋除尘器压力损失偏高,预警
