时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-05 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 00:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 00:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 00:46:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 01:30:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 01:46:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 01:48:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 02:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 02:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 02:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 03:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 03:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 03:22:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-05 03:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 03:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 03:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 04:02:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 04:06:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 04:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 04:12:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 04:32:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-05 04:46:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 04:52:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 05:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 05:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 05:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 06:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 07:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 07:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 07:10:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 07:24:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-05 07:26:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 08:26:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 09:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 09:22:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-05 09:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 09:50:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-05 11:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 12:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 12:34:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 12:46:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 13:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 13:58:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 14:48:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 16:32:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-05 16:48:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-05 16:58:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-05 17:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-05 17:34:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 17:40:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-05 17:48:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-05 20:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 20:28:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-05 21:14:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-05 23:20:00,5,预警,焚烧炉出口氧含量偏低,预警
