时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-01-11 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 00:00:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 00:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 00:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 01:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 01:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 01:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 01:46:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 01:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 02:42:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 03:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 03:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 03:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 03:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 03:26:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 03:44:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 04:08:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 04:12:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 04:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 04:28:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 04:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 04:40:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 04:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 05:06:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 05:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 05:22:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 05:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 05:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 05:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 05:48:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 05:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 05:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 07:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 07:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 07:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 08:04:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 08:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 08:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 08:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 08:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 08:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 08:28:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 08:34:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 08:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 09:10:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 09:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 09:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 09:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 10:12:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 10:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 10:18:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 10:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 10:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 10:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 10:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 11:12:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 12:30:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 12:34:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 12:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 12:44:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 13:04:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 13:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 13:34:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 13:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 13:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 14:14:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 14:26:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 14:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 14:38:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 14:38:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 14:48:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 15:18:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 15:44:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 15:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 16:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 16:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 17:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 17:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 17:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 17:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 17:46:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 17:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 18:26:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 19:00:00,4,预警,活性炭投加量不足,预警
2025-01-11 19:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 19:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 20:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 20:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 20:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 20:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 20:46:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 21:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 21:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 21:42:00,4,预警,活性炭投加量不足,预警
2025-01-11 22:44:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-11 23:02:00,4,预警,活性炭投加量不足,预警
2025-01-11 23:06:00,4,预警,活性炭投加量不足,预警
2025-01-11 23:14:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 23:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-11 23:46:00,3,预警,焚烧炉出口氧含量偏高,预警
