时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-21 00:00:00,6,预警,氨逃逸偏高,预警
2025-03-21 00:00:00,3,预警,氨逃逸偏高,预警
2025-03-21 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 00:06:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 00:18:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 00:40:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 00:54:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 00:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 01:00:00,6,预警,氨逃逸偏高,预警
2025-03-21 01:00:00,3,预警,氨逃逸偏高,预警
2025-03-21 01:02:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 01:05:00,5,预警,瞬时低炉温焚烧,预警
2025-03-21 01:05:00,5,报警,低炉温焚烧,报警
2025-03-21 01:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 01:32:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 01:35:00,5,预警,瞬时低炉温焚烧,预警
2025-03-21 01:35:00,5,报警,低炉温焚烧,报警
2025-03-21 01:48:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 02:00:00,3,预警,氨逃逸偏高,预警
2025-03-21 02:00:00,6,预警,氨逃逸偏高,预警
2025-03-21 02:10:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 02:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 02:28:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 02:32:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 02:54:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 02:56:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 03:00:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 03:00:00,3,预警,氨逃逸偏高,预警
2025-03-21 03:00:00,5,报警,低炉温焚烧,报警
2025-03-21 03:00:00,6,预警,氨逃逸偏高,预警
2025-03-21 03:00:00,5,预警,瞬时低炉温焚烧,预警
2025-03-21 03:05:00,5,报警,低炉温焚烧,报警
2025-03-21 03:05:00,5,预警,瞬时低炉温焚烧,预警
2025-03-21 03:44:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 03:54:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 03:56:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 04:00:00,6,预警,氨逃逸偏高,预警
2025-03-21 04:00:00,3,预警,氨逃逸偏高,预警
2025-03-21 04:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 04:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 04:48:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 05:00:00,6,预警,氨逃逸偏高,预警
2025-03-21 05:06:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 05:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 05:32:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 06:00:00,6,预警,氨逃逸偏高,预警
2025-03-21 06:10:00,6,预警,焚烧炉出口氧含量偏低,预警
2025-03-21 06:14:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 06:16:00,6,预警,焚烧炉出口氧含量偏低,预警
2025-03-21 06:20:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 06:20:00,6,预警,焚烧炉出口氧含量偏低,预警
2025-03-21 06:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 06:26:00,6,预警,焚烧炉出口氧含量偏低,预警
2025-03-21 06:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-21 06:40:00,5,预警,焚烧炉出口氧含量偏低,预警
