时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-01-20 00:00:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 00:00:00,5,报警,低炉温焚烧,报警
2025-01-20 00:00:00,6,预警,活性炭投加量不足,预警
2025-01-20 00:00:00,4,预警,活性炭投加量不足,预警
2025-01-20 00:00:00,3,预警,活性炭投加量不足,预警
2025-01-20 00:00:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 00:00:00,5,预警,布袋除尘器压力损失偏低,预警
2025-01-20 00:00:00,5,报警,烟气中颗粒物（PM）排放超标,报警
2025-01-20 00:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 00:04:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 00:05:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 00:05:00,5,报警,低炉温焚烧,报警
2025-01-20 00:10:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 00:10:00,5,报警,低炉温焚烧,报警
2025-01-20 00:15:00,5,报警,低炉温焚烧,报警
2025-01-20 00:15:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 00:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 00:20:00,5,报警,低炉温焚烧,报警
2025-01-20 00:20:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 00:25:00,5,报警,低炉温焚烧,报警
2025-01-20 00:25:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 00:30:00,5,报警,低炉温焚烧,报警
2025-01-20 00:30:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 00:35:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 00:35:00,5,报警,低炉温焚烧,报警
2025-01-20 00:40:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 00:40:00,5,报警,低炉温焚烧,报警
2025-01-20 00:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 00:45:00,5,报警,低炉温焚烧,报警
2025-01-20 00:45:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 00:50:00,5,报警,低炉温焚烧,报警
2025-01-20 00:50:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 00:55:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 00:55:00,5,报警,低炉温焚烧,报警
2025-01-20 00:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 01:00:00,5,报警,低炉温焚烧,报警
2025-01-20 01:00:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 01:05:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 01:05:00,5,报警,低炉温焚烧,报警
2025-01-20 01:10:00,5,报警,低炉温焚烧,报警
2025-01-20 01:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 01:10:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 01:15:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 01:15:00,5,报警,低炉温焚烧,报警
2025-01-20 01:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 01:20:00,5,报警,低炉温焚烧,报警
2025-01-20 01:20:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 01:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 01:25:00,5,报警,低炉温焚烧,报警
2025-01-20 01:25:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 01:30:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 01:30:00,5,报警,低炉温焚烧,报警
2025-01-20 01:35:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 01:35:00,5,报警,低炉温焚烧,报警
2025-01-20 01:40:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 01:40:00,5,报警,低炉温焚烧,报警
2025-01-20 01:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 01:45:00,5,报警,低炉温焚烧,报警
2025-01-20 01:45:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 01:50:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 01:50:00,5,报警,低炉温焚烧,报警
2025-01-20 01:55:00,5,报警,低炉温焚烧,报警
2025-01-20 01:55:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 02:00:00,5,报警,低炉温焚烧,报警
2025-01-20 02:00:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 02:05:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 02:05:00,5,报警,低炉温焚烧,报警
2025-01-20 02:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 02:10:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 02:10:00,5,报警,低炉温焚烧,报警
2025-01-20 02:15:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 02:15:00,5,报警,低炉温焚烧,报警
2025-01-20 02:20:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 02:20:00,5,报警,低炉温焚烧,报警
2025-01-20 02:25:00,5,报警,低炉温焚烧,报警
2025-01-20 02:25:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 02:30:00,5,报警,低炉温焚烧,报警
2025-01-20 02:30:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 02:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 02:35:00,5,报警,低炉温焚烧,报警
2025-01-20 02:35:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 02:40:00,5,报警,低炉温焚烧,报警
2025-01-20 02:40:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 02:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 02:45:00,5,报警,低炉温焚烧,报警
2025-01-20 02:45:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 02:50:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 02:50:00,5,报警,低炉温焚烧,报警
2025-01-20 02:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 02:55:00,5,报警,低炉温焚烧,报警
2025-01-20 02:55:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 02:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 03:00:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 03:00:00,5,报警,低炉温焚烧,报警
2025-01-20 03:05:00,5,报警,低炉温焚烧,报警
2025-01-20 03:05:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 03:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 03:10:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 03:10:00,5,报警,低炉温焚烧,报警
2025-01-20 03:10:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 03:15:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 03:15:00,5,报警,低炉温焚烧,报警
2025-01-20 03:20:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 03:20:00,5,报警,低炉温焚烧,报警
2025-01-20 03:25:00,5,报警,低炉温焚烧,报警
2025-01-20 03:25:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 03:30:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 03:30:00,5,报警,低炉温焚烧,报警
2025-01-20 03:35:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 03:35:00,5,报警,低炉温焚烧,报警
2025-01-20 03:40:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 03:40:00,5,报警,低炉温焚烧,报警
2025-01-20 03:44:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-20 03:45:00,5,报警,低炉温焚烧,报警
2025-01-20 03:45:00,5,预警,瞬时低炉温焚烧,预警
2025-01-20 03:48:00,6,预警,焚烧炉出口氧含量偏高,预警
