时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-05-27 00:00:00,3,报警,烟气中一氧化碳（CO）排放超标,报警
2025-05-27 00:00:00,6,预警,布袋除尘器压力损失偏低,预警
2025-05-27 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-05-27 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-05-27 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-05-27 00:00:00,6,报警,低炉温焚烧,报警
2025-05-27 00:00:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 00:00:00,4,预警,布袋除尘器压力损失偏高,预警
2025-05-27 00:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 00:04:00,4,预警,布袋除尘器压力损失偏高,预警
2025-05-27 00:05:00,6,报警,低炉温焚烧,报警
2025-05-27 00:05:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 00:10:00,6,报警,低炉温焚烧,报警
2025-05-27 00:10:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 00:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 00:15:00,6,报警,低炉温焚烧,报警
2025-05-27 00:15:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 00:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 00:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 00:20:00,6,报警,低炉温焚烧,报警
2025-05-27 00:20:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 00:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 00:25:00,6,报警,低炉温焚烧,报警
2025-05-27 00:25:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 00:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 00:30:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 00:30:00,6,报警,低炉温焚烧,报警
2025-05-27 00:35:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 00:35:00,6,报警,低炉温焚烧,报警
2025-05-27 00:40:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 00:40:00,6,报警,低炉温焚烧,报警
2025-05-27 00:45:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 00:45:00,6,报警,低炉温焚烧,报警
2025-05-27 00:50:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 00:50:00,6,报警,低炉温焚烧,报警
2025-05-27 00:55:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 00:55:00,6,报警,低炉温焚烧,报警
2025-05-27 01:00:00,6,报警,低炉温焚烧,报警
2025-05-27 01:00:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 01:05:00,6,报警,低炉温焚烧,报警
2025-05-27 01:05:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 01:10:00,6,报警,低炉温焚烧,报警
2025-05-27 01:10:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 01:15:00,6,报警,低炉温焚烧,报警
2025-05-27 01:15:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 01:20:00,6,报警,低炉温焚烧,报警
2025-05-27 01:20:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 01:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 01:25:00,6,报警,低炉温焚烧,报警
2025-05-27 01:25:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 01:30:00,6,报警,低炉温焚烧,报警
2025-05-27 01:30:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 01:34:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 01:35:00,6,报警,低炉温焚烧,报警
2025-05-27 01:35:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 01:40:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 01:40:00,6,报警,低炉温焚烧,报警
2025-05-27 01:45:00,6,报警,低炉温焚烧,报警
2025-05-27 01:45:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 01:50:00,6,报警,低炉温焚烧,报警
2025-05-27 01:50:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 01:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 01:55:00,6,报警,低炉温焚烧,报警
2025-05-27 01:55:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 02:00:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 02:00:00,6,报警,低炉温焚烧,报警
2025-05-27 02:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 02:05:00,6,报警,低炉温焚烧,报警
2025-05-27 02:05:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 02:10:00,6,报警,低炉温焚烧,报警
2025-05-27 02:10:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 02:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 02:15:00,6,报警,低炉温焚烧,报警
2025-05-27 02:15:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 02:18:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 02:20:00,6,报警,低炉温焚烧,报警
2025-05-27 02:20:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 02:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 02:25:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 02:25:00,6,报警,低炉温焚烧,报警
2025-05-27 02:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 02:30:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 02:30:00,6,报警,低炉温焚烧,报警
2025-05-27 02:35:00,6,报警,低炉温焚烧,报警
2025-05-27 02:35:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 02:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 02:40:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 02:40:00,6,报警,低炉温焚烧,报警
2025-05-27 02:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 02:45:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 02:45:00,6,报警,低炉温焚烧,报警
2025-05-27 02:48:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 02:50:00,6,报警,低炉温焚烧,报警
2025-05-27 02:50:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 02:52:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 02:55:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 02:55:00,6,报警,低炉温焚烧,报警
2025-05-27 02:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 03:00:00,6,报警,低炉温焚烧,报警
2025-05-27 03:00:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 03:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 03:05:00,6,报警,低炉温焚烧,报警
2025-05-27 03:05:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 03:10:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 03:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 03:10:00,6,报警,低炉温焚烧,报警
2025-05-27 03:15:00,6,报警,低炉温焚烧,报警
2025-05-27 03:15:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 03:16:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 03:20:00,6,报警,低炉温焚烧,报警
2025-05-27 03:20:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 03:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 03:25:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 03:25:00,6,报警,低炉温焚烧,报警
2025-05-27 03:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 03:30:00,6,报警,低炉温焚烧,报警
2025-05-27 03:30:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 03:35:00,6,报警,低炉温焚烧,报警
2025-05-27 03:35:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 03:36:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 03:40:00,6,报警,低炉温焚烧,报警
2025-05-27 03:40:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 03:40:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 03:45:00,6,报警,低炉温焚烧,报警
2025-05-27 03:45:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 03:50:00,6,报警,低炉温焚烧,报警
2025-05-27 03:50:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 03:52:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 03:55:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 03:55:00,6,报警,低炉温焚烧,报警
2025-05-27 04:00:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 04:00:00,6,报警,低炉温焚烧,报警
2025-05-27 04:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 04:05:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 04:05:00,6,报警,低炉温焚烧,报警
2025-05-27 04:08:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 04:10:00,6,报警,低炉温焚烧,报警
2025-05-27 04:10:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 04:15:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 04:15:00,6,报警,低炉温焚烧,报警
2025-05-27 04:20:00,6,报警,低炉温焚烧,报警
2025-05-27 04:20:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 04:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 04:25:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 04:25:00,6,报警,低炉温焚烧,报警
2025-05-27 04:30:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 04:30:00,6,报警,低炉温焚烧,报警
2025-05-27 04:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 04:35:00,6,报警,低炉温焚烧,报警
2025-05-27 04:35:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 04:40:00,6,报警,低炉温焚烧,报警
2025-05-27 04:40:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 04:40:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 04:45:00,6,报警,低炉温焚烧,报警
2025-05-27 04:45:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 04:48:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 04:50:00,6,报警,低炉温焚烧,报警
2025-05-27 04:50:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 04:55:00,6,报警,低炉温焚烧,报警
2025-05-27 04:55:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 05:00:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 05:00:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 05:00:00,6,报警,低炉温焚烧,报警
2025-05-27 05:05:00,6,报警,低炉温焚烧,报警
2025-05-27 05:05:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 05:08:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 05:10:00,6,报警,低炉温焚烧,报警
2025-05-27 05:10:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 05:15:00,6,报警,低炉温焚烧,报警
2025-05-27 05:15:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 05:20:00,6,报警,低炉温焚烧,报警
2025-05-27 05:20:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 05:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 05:25:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 05:25:00,6,报警,低炉温焚烧,报警
2025-05-27 05:30:00,6,报警,低炉温焚烧,报警
2025-05-27 05:30:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 05:30:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 05:35:00,6,报警,低炉温焚烧,报警
2025-05-27 05:35:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 05:36:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 05:40:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 05:40:00,6,报警,低炉温焚烧,报警
2025-05-27 05:45:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 05:45:00,6,报警,低炉温焚烧,报警
2025-05-27 05:50:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 05:50:00,6,报警,低炉温焚烧,报警
2025-05-27 05:55:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 05:55:00,6,报警,低炉温焚烧,报警
2025-05-27 06:00:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 06:00:00,6,报警,低炉温焚烧,报警
2025-05-27 06:05:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 06:05:00,6,报警,低炉温焚烧,报警
2025-05-27 06:10:00,6,报警,低炉温焚烧,报警
2025-05-27 06:10:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 06:15:00,6,报警,低炉温焚烧,报警
2025-05-27 06:15:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 06:20:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 06:20:00,6,报警,低炉温焚烧,报警
2025-05-27 06:25:00,6,报警,低炉温焚烧,报警
2025-05-27 06:25:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 06:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 06:30:00,6,报警,低炉温焚烧,报警
2025-05-27 06:30:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 06:35:00,6,报警,低炉温焚烧,报警
2025-05-27 06:35:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 06:40:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 06:40:00,6,报警,低炉温焚烧,报警
2025-05-27 06:45:00,6,报警,低炉温焚烧,报警
2025-05-27 06:45:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 06:50:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 06:50:00,6,报警,低炉温焚烧,报警
2025-05-27 06:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-05-27 06:55:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 06:55:00,6,报警,低炉温焚烧,报警
2025-05-27 07:00:00,6,报警,低炉温焚烧,报警
2025-05-27 07:00:00,6,预警,瞬时低炉温焚烧,预警
2025-05-27 07:05:00,6,报警,低炉温焚烧,报警
2025-05-27 07:05:00,6,预警,瞬时低炉温焚烧,预警
