时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-04-06 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 00:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 00:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 00:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 00:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 01:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 01:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 01:40:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 02:40:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 02:42:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 02:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 03:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 03:26:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 03:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 03:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 04:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 04:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 04:56:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-06 05:10:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 06:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-06 06:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 06:40:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-06 07:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 07:18:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 07:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 10:18:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-06 10:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-06 10:56:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-06 11:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 11:42:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 12:34:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-06 12:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 13:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-06 13:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-06 14:00:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 14:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 14:14:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-06 14:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 15:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-06 16:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-06 16:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 17:14:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-06 19:20:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-06 19:20:00,4,预警,布袋除尘器压力损失偏高,预警
2025-04-06 21:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-06 22:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-04-06 22:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-04-06 23:02:00,5,预警,焚烧炉出口氧含量偏低,预警
