时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-20 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 00:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 00:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 00:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 00:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 00:26:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 00:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 00:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 01:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 01:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 01:40:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 02:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 02:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 02:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 02:26:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 02:38:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 02:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 03:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 03:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 03:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 03:48:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 04:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 04:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 04:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 04:34:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 04:44:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 05:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 05:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 05:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 05:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 05:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 05:26:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 05:32:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 05:54:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 06:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 06:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 06:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 06:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 06:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 06:30:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 06:30:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 06:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 07:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 07:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 07:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 07:06:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 07:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 07:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 07:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 07:28:00,4,预警,布袋除尘器压力损失偏高,预警
2025-03-20 07:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 07:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 07:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 07:54:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 07:56:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 08:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 08:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 08:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 08:44:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 08:46:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 08:52:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 08:58:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 09:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 09:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 09:02:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 09:10:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 09:12:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 09:18:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 09:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 09:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 09:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 09:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 09:54:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 10:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 10:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 10:02:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 10:10:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 10:14:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 10:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 10:26:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 10:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 10:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 10:36:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 10:52:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 11:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 11:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 11:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 11:34:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 11:38:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 11:50:01,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 12:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 12:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 12:48:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 12:52:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 12:58:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 13:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 13:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 13:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 13:08:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 13:14:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 14:00:00,3,预警,氨逃逸偏高,预警
2025-03-20 14:00:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-20 14:00:00,6,预警,氨逃逸偏高,预警
2025-03-20 14:18:00,5,预警,焚烧炉出口氧含量偏低,预警
