时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-03-19 00:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 00:00:00,6,预警,氨逃逸偏高,预警
2025-03-19 00:00:00,3,预警,氨逃逸偏高,预警
2025-03-19 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 00:08:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 00:20:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 00:26:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 01:00:00,6,预警,氨逃逸偏高,预警
2025-03-19 01:00:00,3,预警,氨逃逸偏高,预警
2025-03-19 01:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 01:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-03-19 01:40:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 01:52:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 02:00:00,3,预警,氨逃逸偏高,预警
2025-03-19 02:00:00,6,预警,氨逃逸偏高,预警
2025-03-19 02:08:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 02:10:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 02:16:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 02:16:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 02:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 02:26:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 02:28:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 02:42:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 02:42:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 02:50:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 03:00:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 03:00:00,3,预警,氨逃逸偏高,预警
2025-03-19 03:00:00,6,预警,氨逃逸偏高,预警
2025-03-19 03:02:00,5,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 03:04:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-03-19 03:05:00,5,预警,瞬时低炉温焚烧,预警
2025-03-19 03:05:00,5,报警,低炉温焚烧,报警
