时间,炉号,预警/报警类型,预警/报警事件,预警/报警区分
2025-01-10 00:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 00:00:00,3,预警,氨逃逸偏高,预警
2025-01-10 00:00:00,4,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 00:06:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 00:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 00:24:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 00:32:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 00:52:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 00:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 00:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 01:00:00,3,预警,氨逃逸偏高,预警
2025-01-10 01:04:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 01:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 01:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 01:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 01:46:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 01:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 02:00:00,3,预警,氨逃逸偏高,预警
2025-01-10 02:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 02:10:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 02:12:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 02:16:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 02:22:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 02:38:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 02:42:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 02:46:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 02:54:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 02:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 03:00:00,3,预警,氨逃逸偏高,预警
2025-01-10 03:00:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 03:04:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 03:08:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 03:24:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 03:30:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 03:32:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 03:42:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 03:52:00,6,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 03:54:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 03:56:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 03:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 04:00:00,3,预警,氨逃逸偏高,预警
2025-01-10 04:02:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 04:02:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 04:06:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 04:08:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 04:18:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 04:22:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 04:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 04:28:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 04:36:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 04:44:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 04:46:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 04:50:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 04:50:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 04:58:00,5,预警,焚烧炉出口氧含量偏低,预警
2025-01-10 05:00:00,3,预警,氨逃逸偏高,预警
2025-01-10 05:04:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 05:24:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 05:28:00,3,预警,焚烧炉出口氧含量偏高,预警
2025-01-10 05:32:00,3,预警,焚烧炉出口氧含量偏高,预警
